timestamp,Fecha_Satelite_UTC,Fecha_Captura_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Tipo_Registro,Clasificacion Mirova,Ruta Foto,Fecha_Proceso_GitHub,Ultima_Actualizacion,Editado,Origen_Dato,Confianza_Validacion,Requiere_Verificacion,Nota_Validacion
1777787642,2026-05-03 05:54:02,2026-05-03 01:54:02,PlanchonPeteroa,VIIRS375,0.23,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-05-03/05-54-02_PlanchonPeteroa_VIIRS375_Latest.png,2026-05-03 07:05:50,2026-05-03 09:00:55,NO,latest.php,alta,False,Validado por MIROVA latest.php
1777699441,2026-05-02 05:24:01,2026-05-02 01:24:01,PlanchonPeteroa,VIIRS375,0.21,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-05-02/05-24-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-05-02 08:05:49,2026-05-02 09:30:54,NO,ambos,alta,False,Validado por MIROVA latest.php
1777528801,2026-04-30 06:00:01,2026-04-30 02:00:01,PlanchonPeteroa,VIIRS375,0.07,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-30/06-00-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-30 04:51:00,2026-04-30 19:45:42,NO,latest.php,alta,False,Validado por MIROVA latest.php
1777269962,2026-04-27 06:06:02,2026-04-27 02:06:02,PlanchonPeteroa,VIIRS375,0.07,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-27/06-06-02_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-27 07:20:55,2026-04-27 10:30:56,NO,latest.php,alta,False,Validado por MIROVA latest.php
1777267081,2026-04-27 05:18:01,2026-04-27 01:18:01,PlanchonPeteroa,VIIRS375,0.05,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-27/05-18-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-27 06:05:52,2026-04-27 07:15:54,NO,ambos,alta,False,Validado por MIROVA latest.php
1777181761,2026-04-26 05:36:01,2026-04-26 01:36:01,PlanchonPeteroa,VIIRS375,0.07,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-26/05-36-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-26 08:50:48,2026-04-26 10:15:52,NO,latest.php,alta,False,Validado por MIROVA latest.php
1777096441,2026-04-25 05:54:01,2026-04-25 01:54:01,PlanchonPeteroa,VIIRS375,0.09,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-25/05-54-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-25 08:20:51,2026-04-25 09:45:47,NO,latest.php,alta,False,Validado por MIROVA latest.php
1777093562,2026-04-25 05:06:02,2026-04-25 01:06:02,PlanchonPeteroa,VIIRS375,0.17,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-25/05-06-02_PlanchonPeteroa_VIIRS375_VRP.png,2026-04-25 09:31:46,2026-04-25 09:31:46,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1777011481,2026-04-24 06:18:01,2026-04-24 02:18:01,PlanchonPeteroa,VIIRS375,0.05,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-24/06-18-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-24 06:35:50,2026-04-24 16:15:52,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776924720,2026-04-23 06:12:00,2026-04-23 02:12:00,PlanchonPeteroa,VIIRS375,0.08,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-23/06-12-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-04-23 17:59:39,2026-04-23 17:59:39,NO,OCR,alta,False,"Grupo píxeles rojos Y=286 (área=31 px², dist≈0.67 km)"
1776922922,2026-04-23 05:42:02,2026-04-23 01:42:02,PlanchonPeteroa,VIIRS375,0.08,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-23/05-42-02_PlanchonPeteroa_VIIRS375_VRP.png,2026-04-23 06:31:50,2026-04-23 06:31:50,NO,OCR,alta,False,"Grupo píxeles rojos Y=286 (área=3 px², dist≈0.67 km)"
1776317041,2026-04-16 05:24:01,2026-04-16 01:24:01,PlanchonPeteroa,VIIRS375,0.07,1.55,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-16/05-24-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-16 03:35:53,2026-04-16 04:00:53,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776231721,2026-04-15 05:42:01,2026-04-15 01:42:01,PlanchonPeteroa,VIIRS375,0.14,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-15/05-42-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-15 13:35:47,2026-04-15 14:01:04,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776146401,2026-04-14 06:00:01,2026-04-14 02:00:01,PlanchonPeteroa,VIIRS375,0.16,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-14/06-00-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-14 04:20:46,2026-04-14 17:30:48,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776145320,2026-04-14 05:42:00,2026-04-14 01:42:00,PlanchonPeteroa,VIIRS375,0.07,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-14/05-42-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-04-14 05:31:45,2026-04-14 05:31:45,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1775799361,2026-04-10 05:36:01,2026-04-10 01:36:01,PlanchonPeteroa,VIIRS375,0.06,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-10/05-36-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-10 04:05:51,2026-04-10 05:15:48,NO,ambos,alta,False,Validado por MIROVA latest.php
1775714041,2026-04-09 05:54:01,2026-04-09 01:54:01,PlanchonPeteroa,VIIRS375,0.12,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-09/05-54-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-09 05:05:46,2026-04-09 05:45:47,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775629081,2026-04-08 06:18:01,2026-04-08 02:18:01,PlanchonPeteroa,VIIRS375,0.06,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-08/06-18-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-08 12:35:52,2026-04-08 16:46:16,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775542320,2026-04-07 06:12:00,2026-04-07 02:12:00,PlanchonPeteroa,VIIRS375,0.09,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-07/06-12-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-04-07 07:12:39,2026-04-07 07:12:39,NO,OCR,alta,False,"Grupo píxeles rojos Y=286 (área=31 px², dist≈0.67 km)"
1775367001,2026-04-05 05:30:01,2026-04-05 01:30:01,PlanchonPeteroa,VIIRS375,0.15,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-05/05-30-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-05 03:50:50,2026-04-05 06:15:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775281681,2026-04-04 05:48:01,2026-04-04 02:48:01,PlanchonPeteroa,VIIRS375,0.25,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-04/05-48-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-04 05:50:47,2026-04-04 19:00:53,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775280600,2026-04-04 05:30:00,2026-04-04 02:30:00,PlanchonPeteroa,VIIRS375,0.2,0.0,ALERTA_TERMICA_OCR,Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-04/05-30-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-04-04 06:31:54,2026-04-04 06:31:54,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1775195280,2026-04-03 05:48:00,2026-04-03 02:48:00,PlanchonPeteroa,VIIRS375,0.09,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-04-03/05-48-00_PlanchonPeteroa_VIIRS375_Latest.png,2026-04-03 07:35:48,2026-04-03 18:00:50,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774849321,2026-03-30 05:42:01,2026-03-30 02:42:01,PlanchonPeteroa,VIIRS375,0.23,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-30/05-42-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-30 05:35:42,2026-03-30 18:30:57,NO,ambos,alta,False,Validado por MIROVA latest.php
1774848240,2026-03-30 05:24:00,2026-03-30 02:24:00,PlanchonPeteroa,VIIRS375,0.06,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-30/05-24-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-30 06:31:37,2026-03-30 06:31:37,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1774764001,2026-03-29 06:00:01,2026-03-29 03:00:01,PlanchonPeteroa,VIIRS375,0.13,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-29/06-00-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-29 05:20:45,2026-03-29 18:15:45,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774762920,2026-03-29 05:42:00,2026-03-29 02:42:00,PlanchonPeteroa,VIIRS375,0.23,0.0,ALERTA_TERMICA_OCR,Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-29/05-42-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-29 05:57:07,2026-03-29 05:57:07,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1774679041,2026-03-28 06:24:01,2026-03-28 03:24:01,PlanchonPeteroa,VIIRS375,0.14,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-28/06-24-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-28 07:35:48,2026-03-28 19:00:55,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774677600,2026-03-28 06:00:00,2026-03-28 03:00:00,PlanchonPeteroa,VIIRS375,0.28,0.0,ALERTA_TERMICA_OCR,Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-28/06-00-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-28 08:31:40,2026-03-28 08:31:40,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1774416961,2026-03-25 05:36:01,2026-03-25 02:36:01,PlanchonPeteroa,VIIRS375,0.2,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-25/05-36-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-25 10:20:50,2026-03-25 19:15:45,NO,latest.php,alta,False,Validado por MIROVA latest.php
